valoracion_id,usuario_id,restaurante_id,menu_id,plato_id,plato_nombre,categoria,puntuacion,fecha,comentario
804,437,6,722,153,Arroz con costillas,segundo,4.3,2025-12-24,
805,437,6,722,28,Crema catalana,postre,2.4,2025-12-24,
806,136,3,260,4,Judías con chorizo,primero,3.2,2025-09-04,
807,136,3,260,9,Lomo a la plancha,segundo,4.2,2025-09-04,
808,136,3,260,14,Natillas,postre,4.1,2025-09-04,
809,251,3,260,9,Lomo a la plancha,segundo,3.9,2025-09-04,
810,129,3,260,14,Natillas,postre,3.9,2025-09-04,
811,464,3,260,4,Judías con chorizo,primero,5.0,2025-09-04,
812,464,3,260,9,Lomo a la plancha,segundo,4.1,2025-09-04,
813,464,3,260,14,Natillas,postre,3.8,2025-09-04,
814,465,5,615,117,Sopa tom yum,primero,3.3,2026-01-27,
815,465,5,615,27,Tarta de queso,postre,4.0,2026-01-27,
816,434,5,615,117,Sopa tom yum,primero,4.1,2026-01-27,
817,27,10,1271,264,Sopa de tortilla,primero,3.5,2026-02-18,
818,27,10,1271,269,Burritos de carne asada,segundo,4.6,2026-02-18,
819,27,10,1271,28,Crema catalana,postre,2.4,2026-02-18,
820,48,10,1271,269,Burritos de carne asada,segundo,2.2,2026-02-18,
821,217,10,1244,262,Pozole rojo,primero,1.7,2026-01-12,
822,425,10,1244,267,Tamales de cerdo,segundo,2.7,2026-01-12,
823,425,10,1244,26,Torrijas,postre,2.9,2026-01-12,
824,23,1,108,17,Sopa de ajo,primero,5.0,2026-02-03,
825,23,1,108,22,Bacalao al pil pil,segundo,4.5,2026-02-03,
826,23,1,108,27,Tarta de queso,postre,3.6,2026-02-03,
827,2,8,1002,30,Leche frita,postre,3.6,2026-01-30,
828,171,8,1002,214,Pasta integral con verduras,segundo,3.0,2026-01-30,
829,395,8,1002,214,Pasta integral con verduras,segundo,4.0,2026-01-30,
830,395,8,1002,30,Leche frita,postre,5.0,2026-01-30,
831,67,8,1002,209,Crema de coliflor,primero,4.9,2026-01-30,
832,67,8,1002,214,Pasta integral con verduras,segundo,3.6,2026-01-30,
833,327,8,1002,209,Crema de coliflor,primero,4.5,2026-01-30,
834,327,8,1002,214,Pasta integral con verduras,segundo,4.8,2026-01-30,Muy rico
835,327,8,1002,30,Leche frita,postre,4.6,2026-01-30,
836,83,9,1028,228,Ensalada de mariscos,primero,3.5,2025-09-04,
837,83,9,1028,231,Gambas a la plancha,segundo,3.6,2025-09-04,
838,83,9,1028,14,Natillas,postre,5.0,2025-09-04,
839,380,9,1028,228,Ensalada de mariscos,primero,3.5,2025-09-04,
840,380,9,1028,231,Gambas a la plancha,segundo,4.9,2025-09-04,
841,380,9,1028,14,Natillas,postre,4.1,2025-09-04,
842,227,6,678,143,Arroz al horno,segundo,4.8,2025-10-22,
843,227,6,678,13,Tarta de manzana,postre,3.4,2025-10-22,
844,283,6,678,138,Mejillones al vapor,primero,3.2,2025-10-22,
845,283,6,678,13,Tarta de manzana,postre,4.1,2025-10-22,
846,362,6,678,138,Mejillones al vapor,primero,3.5,2025-10-22,
847,362,6,678,143,Arroz al horno,segundo,4.1,2025-10-22,
848,362,6,678,13,Tarta de manzana,postre,3.5,2025-10-22,
849,219,6,678,138,Mejillones al vapor,primero,4.1,2025-10-22,
850,219,6,678,143,Arroz al horno,segundo,2.4,2025-10-22,
851,219,6,678,13,Tarta de manzana,postre,2.1,2025-10-22,Esperaba más
852,5,10,1263,271,Chilaquiles rojos,segundo,4.8,2026-02-06,Repetiría sin duda
853,58,10,1263,266,Flautas de pollo,primero,3.7,2026-02-06,
854,58,10,1263,30,Leche frita,postre,3.4,2026-02-06,
855,39,10,1263,271,Chilaquiles rojos,segundo,3.6,2026-02-06,
856,280,10,1180,254,Elote asado,primero,2.9,2025-10-08,
857,280,10,1180,259,Burrito de pollo,segundo,3.1,2025-10-08,
858,280,10,1180,13,Tarta de manzana,postre,3.3,2025-10-08,
859,19,10,1180,254,Elote asado,primero,3.2,2025-10-08,
860,428,10,1180,254,Elote asado,primero,3.2,2025-10-08,
861,190,10,1180,254,Elote asado,primero,2.5,2025-10-08,
862,190,10,1180,259,Burrito de pollo,segundo,3.2,2025-10-08,
863,299,5,571,109,Ensalada de wakame,primero,3.5,2025-11-20,
864,299,5,571,114,Curry rojo de pollo,segundo,4.1,2025-11-20,
865,283,5,571,114,Curry rojo de pollo,segundo,3.7,2025-11-20,
866,283,5,571,14,Natillas,postre,4.1,2025-11-20,
867,76,5,571,14,Natillas,postre,3.3,2025-11-20,
868,221,5,571,109,Ensalada de wakame,primero,3.7,2025-11-20,
869,221,5,571,114,Curry rojo de pollo,segundo,5.0,2025-11-20,
870,221,5,571,14,Natillas,postre,3.3,2025-11-20,
871,22,2,234,30,Leche frita,postre,3.3,2026-01-30,
872,158,2,234,60,Crema de champiñones,primero,1.8,2026-01-30,
873,158,2,234,30,Leche frita,postre,3.9,2026-01-30,
874,187,2,234,60,Crema de champiñones,primero,3.6,2026-01-30,
875,187,2,234,30,Leche frita,postre,2.8,2026-01-30,
876,478,10,1194,258,Enchiladas rojas,segundo,3.4,2025-10-28,
877,478,10,1194,12,Flan casero,postre,2.2,2025-10-28,Regular
878,461,4,440,76,Minestrone,primero,4.9,2025-11-17,
879,461,4,440,81,Pasta carbonara,segundo,4.6,2025-11-17,
880,461,4,440,11,Arroz con leche,postre,5.0,2025-11-17,
881,184,4,426,77,Bruschetta de tomate,primero,4.2,2025-10-28,
882,184,4,426,12,Flan casero,postre,3.8,2025-10-28,
883,108,4,426,77,Bruschetta de tomate,primero,4.1,2025-10-28,
884,108,4,426,12,Flan casero,postre,4.1,2025-10-28,El mejor de la zona
885,350,4,426,82,Lasaña boloñesa,segundo,4.3,2025-10-28,
886,350,4,426,12,Flan casero,postre,4.0,2025-10-28,
887,342,6,723,150,Patatas bravas,primero,3.5,2025-12-26,
888,342,6,723,30,Leche frita,postre,3.2,2025-12-26,
889,53,6,723,150,Patatas bravas,primero,2.5,2025-12-26,
890,182,5,621,118,Wonton soup,primero,4.1,2026-02-04,
891,182,5,621,123,Pato pekinés,segundo,3.6,2026-02-04,
892,400,5,621,118,Wonton soup,primero,3.9,2026-02-04,
893,400,5,621,28,Crema catalana,postre,3.3,2026-02-04,
894,287,2,169,46,Ensalada templada de setas,primero,3.9,2025-10-27,
895,287,2,169,51,Dorada al horno,segundo,1.8,2025-10-27,
896,453,2,169,51,Dorada al horno,segundo,4.6,2025-10-27,Repetiría sin duda
897,453,2,169,11,Arroz con leche,postre,4.4,2025-10-27,
898,448,2,169,46,Ensalada templada de setas,primero,5.0,2025-10-27,
899,448,2,169,51,Dorada al horno,segundo,3.1,2025-10-27,
900,448,2,169,11,Arroz con leche,postre,4.5,2025-10-27,
901,209,2,169,51,Dorada al horno,segundo,4.0,2025-10-27,
902,209,2,169,11,Arroz con leche,postre,4.5,2025-10-27,
903,499,2,169,46,Ensalada templada de setas,primero,5.0,2025-10-27,
904,499,2,169,51,Dorada al horno,segundo,3.4,2025-10-27,
905,499,2,169,11,Arroz con leche,postre,4.4,2025-10-27,
906,474,5,576,109,Ensalada de wakame,primero,3.0,2025-11-27,
907,474,5,576,114,Curry rojo de pollo,segundo,2.9,2025-11-27,
908,477,5,576,109,Ensalada de wakame,primero,2.6,2025-11-27,
909,477,5,576,14,Natillas,postre,2.2,2025-11-27,
910,122,6,655,140,Sopa de pescado,primero,2.5,2025-09-19,
911,122,6,655,145,Fideuá,segundo,4.1,2025-09-19,Repetiría sin duda
912,122,6,655,15,Coulant de chocolate,postre,2.8,2025-09-19,
913,500,10,1201,14,Natillas,postre,2.5,2025-11-06,
914,410,10,1201,255,Quesadillas de queso,primero,2.1,2025-11-06,
915,410,10,1201,14,Natillas,postre,3.5,2025-11-06,
916,416,10,1201,14,Natillas,postre,3.7,2025-11-06,
917,91,3,364,17,Sopa de ajo,primero,3.5,2026-02-03,
918,91,3,364,27,Tarta de queso,postre,3.9,2026-02-03,
919,452,3,364,17,Sopa de ajo,primero,4.1,2026-02-03,
920,452,3,364,22,Bacalao al pil pil,segundo,4.5,2026-02-03,
921,452,3,364,27,Tarta de queso,postre,5.0,2026-02-03,
922,212,5,529,107,Rollitos de primavera,primero,3.3,2025-09-23,
923,212,5,529,112,Pad thai,segundo,3.6,2025-09-23,
924,13,5,529,112,Pad thai,segundo,3.1,2025-09-23,
925,92,5,529,107,Rollitos de primavera,primero,3.9,2025-09-23,
926,92,5,529,112,Pad thai,segundo,4.5,2025-09-23,Buenísimo
927,92,5,529,12,Flan casero,postre,2.0,2025-09-23,No me convenció
928,378,5,529,112,Pad thai,segundo,3.9,2025-09-23,
929,474,5,529,107,Rollitos de primavera,primero,4.9,2025-09-23,El mejor de la zona
930,474,5,529,12,Flan casero,postre,2.1,2025-09-23,Algo soso
931,82,2,175,47,Crema de puerros,primero,3.9,2025-11-04,
932,82,2,175,12,Flan casero,postre,2.7,2025-11-04,
933,404,2,175,47,Crema de puerros,primero,4.0,2025-11-04,
934,404,2,175,52,Pollo al romero,segundo,3.0,2025-11-04,
935,404,2,175,12,Flan casero,postre,2.8,2025-11-04,
936,360,2,175,12,Flan casero,postre,3.6,2025-11-04,
937,56,2,175,47,Crema de puerros,primero,3.0,2025-11-04,
938,56,2,175,12,Flan casero,postre,3.3,2025-11-04,
939,196,2,193,55,Musaka griega,segundo,5.0,2025-11-28,
940,447,2,193,50,Sopa minestrone,primero,3.5,2025-11-28,
941,447,2,193,55,Musaka griega,segundo,3.1,2025-11-28,
942,447,2,193,15,Coulant de chocolate,postre,4.1,2025-11-28,
943,20,2,193,15,Coulant de chocolate,postre,4.1,2025-11-28,
944,440,2,193,50,Sopa minestrone,primero,3.1,2025-11-28,
945,440,2,193,55,Musaka griega,segundo,4.7,2025-11-28,
946,440,2,193,15,Coulant de chocolate,postre,4.4,2025-11-28,
947,241,2,193,55,Musaka griega,segundo,3.1,2025-11-28,
948,114,10,1266,269,Burritos de carne asada,segundo,3.6,2026-02-11,
949,103,10,1266,269,Burritos de carne asada,segundo,3.4,2026-02-11,
950,103,10,1266,28,Crema catalana,postre,3.3,2026-02-11,
951,419,10,1266,269,Burritos de carne asada,segundo,2.6,2026-02-11,
952,419,10,1266,28,Crema catalana,postre,3.4,2026-02-11,
953,471,10,1266,269,Burritos de carne asada,segundo,3.9,2026-02-11,
954,236,8,933,201,Lasaña de verduras,segundo,3.6,2025-10-21,
955,236,8,933,12,Flan casero,postre,4.6,2025-10-21,
956,180,8,933,12,Flan casero,postre,4.9,2025-10-21,
957,157,8,933,196,Ensalada de quinoa,primero,4.5,2025-10-21,
958,157,8,933,201,Lasaña de verduras,segundo,4.7,2025-10-21,
959,157,8,933,12,Flan casero,postre,3.2,2025-10-21,
960,408,8,933,201,Lasaña de verduras,segundo,4.9,2025-10-21,
961,447,8,977,206,Bowl de boniato asado,primero,5.0,2025-12-23,
962,447,8,977,211,Risotto de setas,segundo,4.3,2025-12-23,
963,447,8,977,27,Tarta de queso,postre,4.0,2025-12-23,
964,117,8,977,206,Bowl de boniato asado,primero,4.5,2025-12-23,
965,117,8,977,211,Risotto de setas,segundo,4.6,2025-12-23,
966,117,8,977,27,Tarta de queso,postre,4.0,2025-12-23,El mejor de la zona
967,338,1,55,10,Callos a la madrileña,segundo,5.0,2025-11-14,
968,99,7,876,176,Croquetas caseras,primero,4.2,2026-02-03,
969,99,7,876,181,Chuletón de buey,segundo,3.4,2026-02-03,
970,205,7,876,176,Croquetas caseras,primero,4.1,2026-02-03,
971,205,7,876,181,Chuletón de buey,segundo,3.0,2026-02-03,
972,205,7,876,27,Tarta de queso,postre,5.0,2026-02-03,
973,169,4,399,85,Ravioli de ricotta,segundo,4.6,2025-09-19,Muy rico
974,169,4,399,15,Coulant de chocolate,postre,4.6,2025-09-19,Excelente
975,496,9,1079,140,Sopa de pescado,primero,4.4,2025-11-14,
976,396,9,1079,140,Sopa de pescado,primero,3.2,2025-11-14,
977,396,9,1079,232,Rape alangostado,segundo,5.0,2025-11-14,
978,396,9,1079,15,Coulant de chocolate,postre,4.4,2025-11-14,
979,143,9,1079,140,Sopa de pescado,primero,2.5,2025-11-14,
980,143,9,1079,232,Rape alangostado,segundo,4.3,2025-11-14,
981,143,9,1079,15,Coulant de chocolate,postre,4.7,2025-11-14,
982,180,9,1079,232,Rape alangostado,segundo,4.9,2025-11-14,
983,180,9,1079,15,Coulant de chocolate,postre,4.3,2025-11-14,Como casero
984,329,9,1079,140,Sopa de pescado,primero,4.6,2025-11-14,
985,329,9,1079,232,Rape alangostado,segundo,4.1,2025-11-14,
986,329,9,1079,15,Coulant de chocolate,postre,3.9,2025-11-14,
987,348,1,57,2,Lentejas estofadas,primero,5.0,2025-11-18,
988,348,1,57,7,Merluza en salsa verde,segundo,3.4,2025-11-18,
989,348,1,57,12,Flan casero,postre,5.0,2025-11-18,
990,432,1,57,2,Lentejas estofadas,primero,4.5,2025-11-18,
991,432,1,57,7,Merluza en salsa verde,segundo,3.8,2025-11-18,
992,275,1,57,2,Lentejas estofadas,primero,4.8,2025-11-18,
993,275,1,57,12,Flan casero,postre,5.0,2025-11-18,
994,170,6,680,140,Sopa de pescado,primero,3.2,2025-10-24,
995,170,6,680,145,Fideuá,segundo,2.9,2025-10-24,
996,15,6,680,140,Sopa de pescado,primero,2.7,2025-10-24,
997,15,6,680,145,Fideuá,segundo,3.0,2025-10-24,
998,60,2,244,60,Crema de champiñones,primero,5.0,2026-02-13,
999,60,2,244,65,Bacalao confitado,segundo,4.5,2026-02-13,
1000,450,1,110,19,Fabada asturiana,primero,4.1,2026-02-05,
1001,450,1,110,24,Secreto ibérico,segundo,4.9,2026-02-05,Muy rico
1002,450,1,110,29,Brownie con helado,postre,4.4,2026-02-05,
1003,497,1,110,19,Fabada asturiana,primero,3.5,2026-02-05,
1004,497,1,110,24,Secreto ibérico,segundo,5.0,2026-02-05,
1005,497,1,110,29,Brownie con helado,postre,3.1,2026-02-05,
1006,134,1,110,19,Fabada asturiana,primero,5.0,2026-02-05,
1007,134,1,110,24,Secreto ibérico,segundo,4.7,2026-02-05,
1008,134,1,110,29,Brownie con helado,postre,3.5,2026-02-05,
1009,92,1,110,19,Fabada asturiana,primero,4.9,2026-02-05,
1010,298,1,110,19,Fabada asturiana,primero,4.4,2026-02-05,Muy bueno
1011,298,1,110,29,Brownie con helado,postre,5.0,2026-02-05,
1012,56,4,459,86,Risotto de setas,primero,4.7,2025-12-15,
1013,223,6,650,140,Sopa de pescado,primero,3.8,2025-09-12,
1014,223,6,650,145,Fideuá,segundo,2.9,2025-09-12,
1015,223,6,650,15,Coulant de chocolate,postre,3.2,2025-09-12,
1016,177,3,328,28,Crema catalana,postre,4.3,2025-12-10,
1017,374,3,328,28,Crema catalana,postre,5.0,2025-12-10,
1018,403,8,974,213,Guiso de judías,segundo,4.2,2025-12-18,
1019,403,8,974,29,Brownie con helado,postre,4.3,2025-12-18,
1020,161,8,974,208,Falafel casero,primero,5.0,2025-12-18,
1021,161,8,974,213,Guiso de judías,segundo,3.5,2025-12-18,
1022,161,8,974,29,Brownie con helado,postre,4.1,2025-12-18,
1023,224,8,974,208,Falafel casero,primero,4.5,2025-12-18,
1024,311,8,974,208,Falafel casero,primero,5.0,2025-12-18,
1025,311,8,974,213,Guiso de judías,segundo,4.9,2025-12-18,
1026,311,8,974,29,Brownie con helado,postre,4.2,2025-12-18,
1027,262,8,974,213,Guiso de judías,segundo,4.7,2025-12-18,
1028,262,8,974,29,Brownie con helado,postre,4.6,2025-12-18,
1029,60,10,1229,264,Sopa de tortilla,primero,2.4,2025-12-17,Algo soso
1030,60,10,1229,269,Burritos de carne asada,segundo,3.2,2025-12-17,
1031,198,10,1229,28,Crema catalana,postre,2.6,2025-12-17,
1032,461,10,1229,264,Sopa de tortilla,primero,1.7,2025-12-17,
1033,461,10,1229,269,Burritos de carne asada,segundo,3.1,2025-12-17,
1034,296,10,1229,264,Sopa de tortilla,primero,2.9,2025-12-17,
1035,296,10,1229,269,Burritos de carne asada,segundo,2.4,2025-12-17,Regular
1036,296,10,1229,28,Crema catalana,postre,3.2,2025-12-17,
1037,98,10,1229,264,Sopa de tortilla,primero,2.8,2025-12-17,
1038,98,10,1229,269,Burritos de carne asada,segundo,3.2,2025-12-17,
1039,363,9,1115,30,Leche frita,postre,4.5,2026-01-09,
1040,224,8,990,207,Sopa de miso vegana,primero,4.3,2026-01-14,
1041,224,8,990,212,Chili sin carne,segundo,5.0,2026-01-14,El mejor de la zona
1042,1,8,990,207,Sopa de miso vegana,primero,5.0,2026-01-14,
1043,1,8,990,212,Chili sin carne,segundo,4.7,2026-01-14,
1044,1,8,990,28,Crema catalana,postre,4.5,2026-01-14,
1045,187,5,618,120,Sopa pho,primero,3.4,2026-01-30,
1046,187,5,618,125,Noodles con ternera,segundo,4.3,2026-01-30,
1047,221,5,618,120,Sopa pho,primero,3.4,2026-01-30,
1048,221,5,618,125,Noodles con ternera,segundo,3.4,2026-01-30,
1049,221,5,618,30,Leche frita,postre,4.5,2026-01-30,Excelente
1050,486,3,381,29,Brownie con helado,postre,4.4,2026-02-26,
1051,341,3,381,19,Fabada asturiana,primero,3.6,2026-02-26,
1052,341,3,381,29,Brownie con helado,postre,5.0,2026-02-26,
1053,472,3,381,19,Fabada asturiana,primero,4.6,2026-02-26,
1054,472,3,381,29,Brownie con helado,postre,3.6,2026-02-26,
1055,170,8,947,11,Arroz con leche,postre,3.7,2025-11-10,
1056,320,8,947,200,Curry de garbanzos,segundo,3.3,2025-11-10,
1057,320,8,947,11,Arroz con leche,postre,4.6,2025-11-10,
1058,161,8,947,200,Curry de garbanzos,segundo,4.3,2025-11-10,
1059,161,8,947,11,Arroz con leche,postre,3.7,2025-11-10,
1060,340,8,947,195,Crema de calabaza y curry,primero,4.6,2025-11-10,
1061,435,8,947,195,Crema de calabaza y curry,primero,4.6,2025-11-10,
1062,64,5,635,117,Sopa tom yum,primero,4.3,2026-02-24,
1063,64,5,635,122,Curry japonés,segundo,3.5,2026-02-24,
1064,369,5,635,117,Sopa tom yum,primero,3.0,2026-02-24,
1065,369,5,635,122,Curry japonés,segundo,2.9,2026-02-24,
1066,369,5,635,27,Tarta de queso,postre,4.2,2026-02-24,
1067,461,4,498,88,Carpaccio de ternera,primero,3.7,2026-02-11,
1068,461,4,498,93,Saltimbocca romana,segundo,5.0,2026-02-11,
1069,461,4,498,28,Crema catalana,postre,4.5,2026-02-11,
1070,154,9,1081,226,Gambas al ajillo,primero,4.5,2025-11-18,
1071,154,9,1081,142,Paella de marisco,segundo,4.0,2025-11-18,
1072,260,9,1081,226,Gambas al ajillo,primero,3.7,2025-11-18,
1073,260,9,1081,142,Paella de marisco,segundo,3.8,2025-11-18,
1074,260,9,1081,12,Flan casero,postre,5.0,2025-11-18,
1075,159,3,382,20,Potaje de garbanzos,primero,2.9,2026-02-27,
1076,159,3,382,30,Leche frita,postre,3.6,2026-02-27,
1077,342,6,677,137,Croquetas de jamón,primero,3.5,2025-10-21,
1078,342,6,677,142,Paella de marisco,segundo,3.2,2025-10-21,
1079,210,8,971,205,Crema de brócoli,primero,5.0,2025-12-15,
1080,168,8,971,205,Crema de brócoli,primero,4.0,2025-12-15,
1081,168,8,971,26,Torrijas,postre,5.0,2025-12-15,
1082,207,8,971,205,Crema de brócoli,primero,5.0,2025-12-15,
1083,207,8,971,210,Estofado de soja,segundo,4.3,2025-12-15,
1084,207,8,971,26,Torrijas,postre,5.0,2025-12-15,
1085,357,10,1228,263,Queso fundido con chorizo,primero,2.6,2025-12-16,
1086,357,10,1228,268,Mole poblano,segundo,3.1,2025-12-16,
1087,357,10,1228,27,Tarta de queso,postre,3.3,2025-12-16,
1088,152,10,1228,263,Queso fundido con chorizo,primero,3.6,2025-12-16,
1089,152,10,1228,27,Tarta de queso,postre,2.2,2025-12-16,Podría mejorar
1090,284,10,1228,263,Queso fundido con chorizo,primero,2.2,2025-12-16,
1091,284,10,1228,268,Mole poblano,segundo,3.6,2025-12-16,
1092,284,10,1228,27,Tarta de queso,postre,4.1,2025-12-16,
1093,99,5,567,110,Edamame,primero,3.7,2025-11-14,
1094,99,5,567,15,Coulant de chocolate,postre,4.9,2025-11-14,
1095,216,6,766,155,Arroz con verduras,segundo,3.1,2026-02-27,
1096,341,6,766,150,Patatas bravas,primero,2.6,2026-02-27,
1097,482,6,766,150,Patatas bravas,primero,3.2,2026-02-27,
1098,482,6,766,155,Arroz con verduras,segundo,4.3,2026-02-27,
1099,195,8,963,211,Risotto de setas,segundo,4.9,2025-12-02,
1100,347,8,963,206,Bowl de boniato asado,primero,4.8,2025-12-02,
1101,347,8,963,27,Tarta de queso,postre,4.2,2025-12-02,
1102,384,6,708,148,Calamares a la romana,primero,4.1,2025-12-03,Repetiría sin duda
1103,384,6,708,153,Arroz con costillas,segundo,4.0,2025-12-03,
1104,463,6,708,153,Arroz con costillas,segundo,2.1,2025-12-03,
1105,463,6,708,28,Crema catalana,postre,2.1,2025-12-03,
1106,316,6,683,138,Mejillones al vapor,primero,3.7,2025-10-29,
1107,292,6,683,143,Arroz al horno,segundo,3.1,2025-10-29,
1108,292,6,683,13,Tarta de manzana,postre,4.7,2025-10-29,
1109,155,7,840,182,Secreto ibérico a la brasa,segundo,4.1,2025-12-10,
1110,208,7,840,177,Morcilla con pimientos,primero,3.2,2025-12-10,
1111,208,7,840,182,Secreto ibérico a la brasa,segundo,4.2,2025-12-10,
1112,281,7,840,177,Morcilla con pimientos,primero,4.0,2025-12-10,Muy bueno
1113,427,7,840,28,Crema catalana,postre,3.2,2025-12-10,
1114,156,7,856,175,Sopa de cocido,primero,2.6,2026-01-05,
1115,156,7,856,180,Lechazo asado,segundo,3.7,2026-01-05,
1116,156,7,856,26,Torrijas,postre,4.9,2026-01-05,
1117,147,2,171,48,Hummus con crudités,primero,3.9,2025-10-29,
1118,108,2,171,13,Tarta de manzana,postre,3.1,2025-10-29,
1119,221,3,313,7,Merluza en salsa verde,segundo,4.4,2025-11-18,
1120,221,3,313,12,Flan casero,postre,2.4,2025-11-18,
1121,403,3,313,2,Lentejas estofadas,primero,4.5,2025-11-18,
1122,403,3,313,7,Merluza en salsa verde,segundo,4.1,2025-11-18,Buenísimo
1123,403,3,313,12,Flan casero,postre,5.0,2025-11-18,
1124,297,3,313,2,Lentejas estofadas,primero,3.9,2025-11-18,
1125,297,3,313,12,Flan casero,postre,4.0,2025-11-18,
1126,239,3,378,21,Rabo de toro,segundo,4.0,2026-02-23,
1127,239,3,378,26,Torrijas,postre,4.3,2026-02-23,Espectacular
1128,227,3,356,24,Secreto ibérico,segundo,3.9,2026-01-22,
1129,227,3,356,29,Brownie con helado,postre,4.1,2026-01-22,
1130,346,3,356,24,Secreto ibérico,segundo,3.0,2026-01-22,
1131,110,3,356,19,Fabada asturiana,primero,3.2,2026-01-22,
1132,262,10,1189,253,Nachos con guacamole,primero,3.7,2025-10-21,
1133,262,10,1189,258,Enchiladas rojas,segundo,2.0,2025-10-21,
1134,262,10,1189,12,Flan casero,postre,4.8,2025-10-21,
1135,243,2,210,58,Sopa de cebolla,primero,3.1,2025-12-24,
1136,243,2,210,63,Moussaka,segundo,3.7,2025-12-24,
1137,243,2,210,28,Crema catalana,postre,2.2,2025-12-24,
1138,407,2,210,63,Moussaka,segundo,4.4,2025-12-24,
1139,462,6,661,136,Ensalada valenciana,primero,3.3,2025-09-29,
1140,462,6,661,141,Arroz con pollo,segundo,4.1,2025-09-29,
1141,462,6,661,11,Arroz con leche,postre,2.9,2025-09-29,
1142,492,6,661,141,Arroz con pollo,segundo,3.5,2025-09-29,
1143,492,6,661,11,Arroz con leche,postre,4.5,2025-09-29,
1144,408,6,661,11,Arroz con leche,postre,3.0,2025-09-29,
1145,377,6,661,136,Ensalada valenciana,primero,3.0,2025-09-29,
1146,377,6,661,141,Arroz con pollo,segundo,3.6,2025-09-29,
1147,377,6,661,11,Arroz con leche,postre,4.1,2025-09-29,
1148,87,6,716,147,Croquetas de bacalao,primero,3.4,2025-12-16,
1149,87,6,716,27,Tarta de queso,postre,2.7,2025-12-16,
1150,338,2,141,48,Hummus con crudités,primero,3.6,2025-09-17,
1151,338,2,141,13,Tarta de manzana,postre,3.4,2025-09-17,
1152,44,2,141,53,Brochetas de ternera,segundo,3.3,2025-09-17,
1153,44,2,141,13,Tarta de manzana,postre,3.9,2025-09-17,
1154,146,2,141,48,Hummus con crudités,primero,4.2,2025-09-17,
1155,264,8,901,204,Bowl de lentejas,segundo,5.0,2025-09-05,
1156,264,8,901,15,Coulant de chocolate,postre,3.7,2025-09-05,
1157,340,8,901,199,Rollitos de col,primero,5.0,2025-09-05,
1158,340,8,901,204,Bowl de lentejas,segundo,4.3,2025-09-05,Buenísimo
1159,340,8,901,15,Coulant de chocolate,postre,4.0,2025-09-05,
1160,325,8,901,15,Coulant de chocolate,postre,3.6,2025-09-05,
1161,318,8,901,199,Rollitos de col,primero,4.0,2025-09-05,
1162,318,8,901,204,Bowl de lentejas,segundo,4.1,2025-09-05,
1163,318,8,901,15,Coulant de chocolate,postre,3.8,2025-09-05,
1164,48,3,351,19,Fabada asturiana,primero,4.8,2026-01-15,
1165,48,3,351,29,Brownie con helado,postre,4.4,2026-01-15,
1166,420,3,351,19,Fabada asturiana,primero,3.9,2026-01-15,
1167,488,3,351,24,Secreto ibérico,segundo,4.2,2026-01-15,
1168,488,3,351,29,Brownie con helado,postre,3.5,2026-01-15,
1169,385,5,619,116,Ramen de cerdo,primero,3.8,2026-02-02,
1170,385,5,619,121,Ramen tonkotsu,segundo,4.1,2026-02-02,
1171,121,5,619,116,Ramen de cerdo,primero,3.9,2026-02-02,
1172,121,5,619,121,Ramen tonkotsu,segundo,4.7,2026-02-02,
1173,345,7,824,170,Chuletón de ternera,segundo,3.5,2025-11-17,
1174,345,7,824,11,Arroz con leche,postre,4.0,2025-11-17,
1175,159,6,728,151,Arroz caldoso de bogavante,segundo,4.1,2026-01-05,
1176,116,6,728,151,Arroz caldoso de bogavante,segundo,2.2,2026-01-05,
1177,413,10,1276,269,Burritos de carne asada,segundo,2.4,2026-02-25,
1178,102,10,1276,269,Burritos de carne asada,segundo,3.0,2026-02-25,
1179,102,10,1276,28,Crema catalana,postre,2.6,2026-02-25,
1180,76,3,290,4,Judías con chorizo,primero,2.7,2025-10-16,
1181,76,3,290,9,Lomo a la plancha,segundo,4.3,2025-10-16,Muy bueno
1182,76,3,290,14,Natillas,postre,4.5,2025-10-16,
1183,24,2,200,58,Sopa de cebolla,primero,4.0,2025-12-10,
1184,24,2,200,28,Crema catalana,postre,3.5,2025-12-10,
1185,126,2,200,58,Sopa de cebolla,primero,3.9,2025-12-10,
1186,126,2,200,28,Crema catalana,postre,4.1,2025-12-10,Excelente
1187,244,2,200,58,Sopa de cebolla,primero,2.5,2025-12-10,
1188,244,2,200,28,Crema catalana,postre,3.9,2025-12-10,
1189,313,2,200,58,Sopa de cebolla,primero,3.4,2025-12-10,
1190,313,2,200,28,Crema catalana,postre,4.8,2025-12-10,
1191,234,9,1032,227,Mejillones a la marinera,primero,4.6,2025-09-10,
1192,234,9,1032,230,Lubina a la espalda,segundo,3.8,2025-09-10,
1193,234,9,1032,13,Tarta de manzana,postre,4.0,2025-09-10,
1194,213,9,1032,13,Tarta de manzana,postre,3.8,2025-09-10,
1195,454,9,1032,227,Mejillones a la marinera,primero,4.8,2025-09-10,
1196,323,9,1032,227,Mejillones a la marinera,primero,4.6,2025-09-10,
1197,295,9,1032,227,Mejillones a la marinera,primero,4.4,2025-09-10,
1198,295,9,1032,13,Tarta de manzana,postre,3.2,2025-09-10,
1199,100,3,271,5,Puchero madrileño,primero,4.6,2025-09-19,
1200,100,3,271,15,Coulant de chocolate,postre,4.3,2025-09-19,
